Rx	0.502792	1024
Rx	0.502946	1024
Rx	0.503108	1024
Rx	0.503808	1024
Rx	0.504008	1024
Rx	0.504208	1024
Rx	0.504208	1024
Rx	0.504208	1024
Rx	0.504242	1024
Rx	0.504417	1024
Rx	0.504608	1024
Rx	0.504808	1024
Rx	0.505008	1024
Rx	0.505217	1024
Rx	0.505417	1024
Rx	0.505617	1024
Rx	0.505808	1024
Rx	0.506017	1024
Rx	0.506217	1024
Rx	0.506421	1024
Rx	0.507208	1024
Rx	0.507408	1024
Rx	0.507608	1024
Rx	0.507608	1024
Rx	0.507608	1024
Rx	0.507612	1024
Rx	0.507808	1024
Rx	0.508008	1024
Rx	0.508208	1024
Rx	0.508412	1024
Rx	0.508612	1024
Rx	0.508812	1024
Rx	0.509012	1024
Rx	0.509212	1024
Rx	0.509408	1024
Rx	0.510208	1024
Rx	0.510412	1024
Rx	0.510612	1024
Rx	0.510612	1024
Rx	0.510612	1024
Rx	0.510617	1024
Rx	0.510812	1024
Rx	0.511008	1024
Rx	0.511217	1024
Rx	0.511412	1024
Rx	0.511608	1024
Rx	0.511808	1024
Rx	0.512008	1024
Rx	0.512208	1024
Rx	0.512421	1024
Rx	0.513208	1024
Rx	0.513408	1024
Rx	0.513608	1024
Rx	0.513608	1024
Rx	0.513608	1024
Rx	0.513629	1024
Rx	0.513817	1024
Rx	0.514012	1024
Rx	0.514208	1024
Rx	0.515008	1024
Rx	0.515008	1024
Rx	0.515008	1024
Rx	0.515012	1024
Rx	0.515208	1024
Rx	0.515408	1024
Rx	0.516208	1024
Rx	0.516208	1024
Rx	0.516208	1024
Rx	0.516212	1024
Rx	0.516408	1024
Rx	0.516608	1024
Rx	0.516808	1024
Rx	0.517008	1024
Rx	0.517212	1024
Rx	0.517412	1024
Rx	0.518208	1024
Rx	0.518408	1024
Rx	0.518608	1024
Rx	0.518608	1024
Rx	0.518608	1024
Rx	0.518612	1024
Rx	0.518808	1024
Rx	0.519008	1024
Rx	0.519208	1024
Rx	0.519408	1024
Rx	0.520208	1024
Rx	0.520408	1024
Rx	0.520617	1024
Rx	0.520617	1024
Rx	0.520617	1024
Rx	0.520625	1024
Rx	0.520817	1024
Rx	0.521017	1024
Rx	0.521208	1024
Rx	0.521408	1024
Rx	0.521617	1024
Rx	0.522408	1024
Rx	0.522408	1024
Rx	0.522408	1024
Rx	0.522412	1024
Rx	0.522617	1024
Rx	0.522808	1024
Rx	0.523008	1024
Rx	0.523212	1024
Rx	0.523408	1024
Rx	0.523608	1024
Rx	0.523842	1024
Rx	0.524017	1024
Rx	0.524221	1024
Rx	0.524417	1024
Rx	0.525208	1024
Rx	0.525408	1024
Rx	0.525608	1024
Rx	0.525608	1024
Rx	0.525608	1024
Rx	0.525617	1024
Rx	0.525808	1024
Rx	0.526008	1024
Rx	0.526217	1024
