0.541558	536
0.565954	536
0.566054	536
0.590454	536
0.590596	536
0.590617	536
0.615454	536
0.615596	536
0.615617	536
0.639854	536
0.639996	536
0.640096	536
0.640096	536
0.640125	536
0.641108	536
0.664354	536
0.664496	536
0.664596	536
0.664596	536
0.664625	536
0.665608	536
0.671512	536
0.671512	536
0.671512	536
0.688854	536
0.688996	536
0.689096	536
0.689096	536
0.689125	536
0.690112	536
0.695612	536
0.695612	536
0.695612	536
0.696612	536
0.696612	536
0.696612	536
0.713296	536
0.713396	536
0.713396	536
0.713496	536
0.713496	536
0.713596	536
0.713596	536
0.713608	536
0.714308	536
0.725012	536
0.725012	536
0.725012	536
0.725012	536
0.725012	536
0.725012	536
0.726017	536
0.726017	536
0.726017	536
0.738117	536
0.738117	536
0.738117	536
0.738117	536
0.738117	536
0.738117	536
0.738117	536
0.738212	536
0.738212	536
0.738212	536
0.738212	536
0.738212	536
0.740112	536
0.740112	536
0.740112	536
0.749817	536
0.749817	536
0.749817	536
0.749817	536
0.749817	536
0.749817	536
0.749817	536
0.750412	536
0.750412	536
0.750412	536
0.750412	536
0.750412	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.762529	536
0.763508	536
0.764108	536
0.764921	536
0.764921	536
0.764921	536
0.764921	536
0.764921	536
0.764921	536
0.774617	536
0.774617	536
0.774617	536
0.774617	536
0.774617	536
0.774617	536
0.774617	536
0.775317	536
0.775317	536
0.775317	536
0.775317	536
0.775317	536
0.775317	536
0.775317	536
0.775317	536
0.775317	536
0.775708	536
0.776308	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.787437	536
0.788408	536
0.788408	536
0.789721	536
0.789721	536
0.789721	536
0.789721	536
0.789721	536
0.789721	536
0.789721	536
0.789721	536
0.789721	536
0.789721	536
0.790712	536
0.790712	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800337	536
0.800712	536
0.800712	536
0.800712	536
0.800712	536
0.800712	536
0.813696	536
0.813796	536
0.813796	536
0.813896	536
0.813896	536
0.813996	536
0.813996	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814042	536
0.814708	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.815692	536
0.816625	536
0.816625	536
0.816625	536
0.816625	536
0.816625	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.825762	536
0.826208	536
0.826208	536
0.838017	536
0.838017	536
0.838017	536
0.838017	536
0.838017	536
0.838017	536
0.838017	536
0.838112	536
0.838112	536
0.838112	536
0.838112	536
0.838112	536
0.838217	536
0.838217	536
0.838217	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838354	536
0.838408	536
0.838408	536
0.839412	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.84155	536
0.842512	536
0.842512	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850162	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850242	536
0.850612	536
0.850612	536
0.850612	536
0.850612	536
0.850612	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862433	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862521	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862654	536
0.862717	536
0.862717	536
0.862717	536
0.862717	536
0.862717	536
0.864412	536
0.866417	536
0.866417	536
0.866417	536
0.866417	536
0.866417	536
0.866417	536
0.866417	536
0.866417	536
0.866508	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868062	536
0.868112	536
0.868112	536
0.868112	536
0.868112	536
0.868508	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875446	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.875546	536
0.87565	536
0.87565	536
0.87565	536
0.87565	536
0.87565	536
0.87565	536
0.87565	536
0.87565	536
0.87565	192
0.87565	536
0.87565	536
0.87565	328
0.87565	536
0.87565	536
0.87565	328
0.87565	536
0.87565	536
0.87565	328
0.87565	536
0.87565	536
0.87565	328
0.87565	536
0.87565	536
0.87565	328
0.87565	536
0.87565	536
0.87565	328
0.87565	536
0.87565	536
0.87565	328
0.87565	536
0.875717	536
0.875717	328
0.875717	536
0.875717	536
0.875717	328
0.875717	536
0.875717	536
0.876721	328
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	536
0.887358	512
0.887358	536
0.887358	536
0.887358	328
0.887358	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
0.887458	536
0.887458	536
0.887458	328
