0	115	115	5	5.00374	172.08	1.75	0
0	115	172.5	5	5.00374	172.08	1.75	1
0	115	115	5	221.353	172.121	1.75	0
0	115	172.5	5	221.353	172.121	1.75	1
0	115	115	5	79.413	179.087	1.75	0
0	115	172.5	5	79.413	179.087	1.75	1
0	115	115	5	50.0991	209.308	1.75	0
0	115	172.5	5	50.0991	209.308	1.75	0
0	115	115	5	115	172.5	5	1
0	115	172.5	5	115	172.5	5	1
0	115	115	5	115	172.5	5	1
0	115	115	5	115	172.5	5	1
0	115	172.5	5	115	172.5	5	1
