Rx	0.503496	1024
Rx	0.503642	1024
Rx	0.503642	1024
Rx	0.503787	1024
Rx	0.503912	1024
Rx	0.504121	1024
Rx	0.504321	1024
Rx	0.504525	1024
Rx	0.504746	1024
Rx	0.504925	1024
Rx	0.506433	1024
Rx	0.506542	1024
Rx	0.506542	1024
Rx	0.506542	1024
Rx	0.506542	1024
Rx	0.506542	1024
Rx	0.506542	1024
Rx	0.506633	1024
Rx	0.506712	1024
Rx	0.506967	1024
Rx	0.507792	1024
Rx	0.508037	1024
Rx	0.508129	1024
Rx	0.508129	1024
Rx	0.508129	1024
Rx	0.508129	1024
Rx	0.508383	1024
Rx	0.508521	1024
Rx	0.508721	1024
Rx	0.508921	1024
Rx	0.509121	1024
Rx	0.509321	1024
Rx	0.509533	1024
Rx	0.509742	1024
Rx	0.509912	1024
Rx	0.510112	1024
Rx	0.510312	1024
Rx	0.510512	1024
Rx	0.510729	1024
Rx	0.510921	1024
Rx	0.511121	1024
Rx	0.511321	1024
Rx	0.511521	1024
Rx	0.511721	1024
Rx	0.511929	1024
Rx	0.512721	1024
Rx	0.512921	1024
Rx	0.513183	1024
Rx	0.513183	1024
Rx	0.513183	1024
Rx	0.513183	1024
Rx	0.513329	1024
Rx	0.513525	1024
Rx	0.513725	1024
Rx	0.513921	1024
Rx	0.515371	1024
Rx	0.515512	1024
Rx	0.515771	1024
Rx	0.515771	1024
Rx	0.515771	1024
Rx	0.515771	1024
Rx	0.515771	1024
Rx	0.515771	1024
Rx	0.515771	1024
Rx	0.515983	1024
Rx	0.516121	1024
Rx	0.516312	1024
Rx	0.516583	1024
Rx	0.516737	1024
Rx	0.516912	1024
Rx	0.517112	1024
Rx	0.517329	1024
Rx	0.517521	1024
Rx	0.517721	1024
Rx	0.517921	1024
Rx	0.519392	1024
Rx	0.519583	1024
Rx	0.519892	1024
Rx	0.519992	1024
Rx	0.519992	1024
Rx	0.520092	1024
Rx	0.520092	1024
Rx	0.520137	1024
Rx	0.520137	1024
Rx	0.520137	1024
Rx	0.520137	1024
Rx	0.520392	1024
Rx	0.520592	1024
Rx	0.520783	1024
Rx	0.520987	1024
Rx	0.521171	1024
Rx	0.521358	1024
Rx	0.521533	1024
Rx	0.521721	1024
Rx	0.521983	1024
Rx	0.522712	1024
Rx	0.522925	1024
Rx	0.523167	1024
Rx	0.523167	1024
Rx	0.523167	1024
Rx	0.523167	1024
Rx	0.523312	1024
Rx	0.523525	1024
Rx	0.523725	1024
Rx	0.523921	1024
Rx	0.524125	1024
Rx	0.524321	1024
Rx	0.524521	1024
Rx	0.524721	1024
Rx	0.524929	1024
Rx	0.526729	1024
Rx	0.526729	1024
Rx	0.526729	1024
Rx	0.526729	1024
Rx	0.526729	1024
Rx	0.526729	1024
Rx	0.526729	1024
Rx	0.526729	1024
Rx	0.526992	1024
Rx	0.526992	1024
Rx	0.527192	1024
Rx	0.527992	1024
Rx	0.528292	1024
Rx	0.528333	1024
Rx	0.528333	1024
Rx	0.528333	1024
Rx	0.528333	1024
Rx	0.528592	1024
Rx	0.528792	1024
Rx	0.528983	1024
Rx	0.529192	1024
Rx	0.529392	1024
Rx	0.529592	1024
Rx	0.529787	1024
Rx	0.529996	1024
Rx	0.530196	1024
Rx	0.530992	1024
Rx	0.531192	1024
Rx	0.531383	1024
Rx	0.531383	1024
Rx	0.531383	1024
Rx	0.531383	1024
Rx	0.531583	1024
Rx	0.531792	1024
Rx	0.531946	1024
Rx	0.532117	1024
Rx	0.533787	1024
Rx	0.533987	1024
Rx	0.533987	1024
Rx	0.534121	1024
Rx	0.534121	1024
Rx	0.534121	1024
Rx	0.534121	1024
Rx	0.534333	1024
Rx	0.534333	1024
Rx	0.534333	1024
Rx	0.534433	1024
Rx	0.534508	1024
Rx	0.534775	1024
Rx	0.534925	1024
Rx	0.535179	1024
Rx	0.535321	1024
Rx	0.535525	1024
Rx	0.535721	1024
Rx	0.535921	1024
Rx	0.536125	1024
Rx	0.537592	1024
Rx	0.537771	1024
Rx	0.537771	1024
Rx	0.537771	1024
Rx	0.537771	1024
Rx	0.537771	1024
Rx	0.537771	1024
Rx	0.537771	1024
Rx	0.538033	1024
Rx	0.538187	1024
Rx	0.539729	1024
Rx	0.539729	1024
Rx	0.539925	1024
Rx	0.539925	1024
Rx	0.539925	1024
Rx	0.539925	1024
Rx	0.539925	1024
Rx	0.539925	1024
Rx	0.539925	1024
Rx	0.540121	1024
Rx	0.541725	1024
Rx	0.541725	1024
Rx	0.541996	1024
Rx	0.541996	1024
Rx	0.541996	1024
Rx	0.541996	1024
Rx	0.541996	1024
Rx	0.541996	1024
Rx	0.541996	1024
Rx	0.542175	1024
Rx	0.54235	1024
Rx	0.542512	1024
Rx	0.542725	1024
Rx	0.542925	1024
Rx	0.543146	1024
Rx	0.543325	1024
Rx	0.543512	1024
Rx	0.543721	1024
Rx	0.543917	1024
Rx	0.544117	1024
Rx	0.545387	1024
Rx	0.545387	1024
Rx	0.545387	1024
Rx	0.545483	1024
Rx	0.545483	1024
Rx	0.545508	1024
Rx	0.545675	1024
Rx	0.545892	1024
Rx	0.545933	1024
Rx	0.546112	1024
Rx	0.546321	1024
Rx	0.546521	1024
Rx	0.546792	1024
Rx	0.546992	1024
Rx	0.547154	1024
Rx	0.547312	1024
Rx	0.547525	1024
Rx	0.547721	1024
Rx	0.547921	1024
Rx	0.548121	1024
Rx	0.549683	1024
Rx	0.549717	1024
Rx	0.550092	1024
Rx	0.550192	1024
Rx	0.550192	1024
Rx	0.550292	1024
Rx	0.550292	1024
Rx	0.550321	1024
Rx	0.550321	1024
Rx	0.550321	1024
Rx	0.550321	1024
Rx	0.550592	1024
Rx	0.550792	1024
Rx	0.550983	1024
Rx	0.551192	1024
Rx	0.551992	1024
Rx	0.552192	1024
Rx	0.552483	1024
Rx	0.552483	1024
Rx	0.552483	1024
Rx	0.552483	1024
Rx	0.552587	1024
Rx	0.552796	1024
Rx	0.552987	1024
Rx	0.553171	1024
Rx	0.554512	1024
Rx	0.554783	1024
Rx	0.554783	1024
Rx	0.554783	1024
Rx	0.554783	1024
Rx	0.554783	1024
Rx	0.554783	1024
Rx	0.554783	1024
Rx	0.554975	1024
Rx	0.555187	1024
Rx	0.555921	1024
Rx	0.556125	1024
